transcript_id	GO	description	pvalue	qvalue
ENSG00000272154_ENST00000625066_trans1	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	1.34e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0016787	hydrolase activity	1.21e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0017147	Wnt-protein binding	2.72e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0019001	guanyl nucleotide binding	3.75e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0022824	transmitter-gated ion channel activity	3.04e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0022835	transmitter-gated channel activity	3.04e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0022890	inorganic cation transmembrane transporter activity	2.10e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0030165	PDZ domain binding	2.61e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0030215	semaphorin receptor binding	1.13e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0030527	structural constituent of chromatin	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0030983	mismatched DNA binding	3.73e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0031369	translation initiation factor binding	2.92e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0031404	chloride ion binding	2.95e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0031490	chromatin DNA binding	1.78e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0031492	nucleosomal DNA binding	4.29e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0031686	A1 adenosine receptor binding	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0032561	guanyl ribonucleotide binding	3.75e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0032841	calcitonin binding	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0033170	protein-DNA loading ATPase activity	1.62e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0033919	glucan 1,3-alpha-glucosidase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0035064	methylated histone binding	4.19e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0035501	MH1 domain binding	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0036094	small molecule binding	3.39e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0042282	hydroxymethylglutaryl-CoA reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0043739	G/U mismatch-specific uracil-DNA glycosylase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0044389	ubiquitin-like protein ligase binding	4.89e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0045499	chemorepellent activity	1.53e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0047130	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0047131	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0047173	phosphatidylcholine-retinol O-acyltransferase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0047498	calcium-dependent phospholipase A2 activity	4.15e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0047598	7-dehydrocholesterol reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0048018	receptor ligand activity	2.67e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0048027	mRNA 5'-UTR binding	1.39e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0048531	beta-1,3-galactosyltransferase activity	1.92e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0060703	deoxyribonuclease inhibitor activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0070402	NADPH binding	3.73e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0070697	activin receptor binding	1.09e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0070717	poly-purine tract binding	1.53e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0086080	protein binding involved in heterotypic cell-cell adhesion	2.95e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0086082	cell adhesive protein binding involved in AV node cell-bundle of His cell communication	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0090600	alpha-1,3-glucosidase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0098960	postsynaptic neurotransmitter receptor activity	2.75e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	2.48e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0102279	lecithin:11-cis retinol acyltransferase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0102339	3-oxo-arachidoyl-CoA reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0102340	3-oxo-behenoyl-CoA reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0102341	3-oxo-lignoceroyl-CoA reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0102342	3-oxo-cerotoyl-CoA reductase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0120092	crotonyl-CoA hydratase activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:0140034	methylation-dependent protein binding	4.19e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:1901680	sulfur-containing amino acid secondary active transmembrane transporter activity	3.60e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	2.10e-02	1.00e+00
ENSG00000272154_ENST00000625066_trans1	GO:1990825	sequence-specific mRNA binding	2.59e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0004723	calcium-dependent protein serine/threonine phosphatase activity	5.01e-05	2.33e-01
ENSG00000290871_ENST00000622829_trans2	GO:0016018	cyclosporin A binding	3.48e-04	8.10e-01
ENSG00000290871_ENST00000622829_trans2	GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	7.23e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0004622	lysophospholipase activity	2.39e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0004721	phosphoprotein phosphatase activity	2.06e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0004722	protein serine/threonine phosphatase activity	3.87e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0005516	calmodulin binding	2.47e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0005545	1-phosphatidylinositol binding	1.92e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0008378	galactosyltransferase activity	4.38e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0008553	proton-exporting ATPase activity, phosphorylative mechanism	1.92e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0008889	glycerophosphodiester phosphodiesterase activity	3.62e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0015662	ion transmembrane transporter activity, phosphorylative mechanism	4.38e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0016787	hydrolase activity	3.01e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0016791	phosphatase activity	4.34e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0019211	phosphatase activator activity	2.03e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0031683	G-protein beta/gamma-subunit complex binding	2.62e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0031821	G protein-coupled serotonin receptor binding	9.62e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0031826	type 2A serotonin receptor binding	4.82e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0033192	calmodulin-dependent protein phosphatase activity	7.23e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0034236	protein kinase A catalytic subunit binding	1.68e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0035250	UDP-galactosyltransferase activity	2.86e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0042578	phosphoric ester hydrolase activity	1.01e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	4.84e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0045505	dynein intermediate chain binding	3.56e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0046961	proton-transporting ATPase activity, rotational mechanism	2.74e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0047395	glycerophosphoinositol glycerophosphodiesterase activity	2.41e-03	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0050321	tau-protein kinase activity	2.74e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0050815	phosphoserine residue binding	1.08e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0061578	Lys63-specific deubiquitinase activity	1.56e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:0072542	protein phosphatase activator activity	1.68e-02	1.00e+00
ENSG00000290871_ENST00000622829_trans2	GO:1990380	Lys48-specific deubiquitinase activity	2.15e-02	1.00e+00
ENSG00000282650_ENST00000632442_trans1	GO:0003674	molecular_function	4.71e-38	2.19e-34
ENSG00000282650_ENST00000632442_trans1	GO:0005488	binding	2.28e-24	5.30e-21
ENSG00000282650_ENST00000632442_trans1	GO:0005515	protein binding	9.27e-24	1.44e-20
ENSG00000282650_ENST00000632442_trans1	GO:0005102	signaling receptor binding	1.70e-21	1.98e-18
ENSG00000282650_ENST00000632442_trans1	GO:0043167	ion binding	6.00e-16	5.59e-13
ENSG00000282650_ENST00000632442_trans1	GO:0019899	enzyme binding	4.48e-14	3.47e-11
ENSG00000282650_ENST00000632442_trans1	GO:0042802	identical protein binding	5.34e-14	3.55e-11
ENSG00000282650_ENST00000632442_trans1	GO:0003824	catalytic activity	4.61e-13	2.68e-10
ENSG00000282650_ENST00000632442_trans1	GO:0050839	cell adhesion molecule binding	1.57e-11	8.10e-09
ENSG00000282650_ENST00000632442_trans1	GO:0097159	organic cyclic compound binding	4.84e-11	2.25e-08
ENSG00000282650_ENST00000632442_trans1	GO:0043169	cation binding	2.14e-10	9.03e-08
ENSG00000282650_ENST00000632442_trans1	GO:1901363	heterocyclic compound binding	2.36e-10	9.16e-08
ENSG00000282650_ENST00000632442_trans1	GO:0038023	signaling receptor activity	4.32e-10	1.44e-07
ENSG00000282650_ENST00000632442_trans1	GO:0098772	molecular function regulator	4.08e-10	1.44e-07
ENSG00000282650_ENST00000632442_trans1	GO:0046872	metal ion binding	8.30e-10	2.58e-07
ENSG00000282650_ENST00000632442_trans1	GO:0044877	protein-containing complex binding	1.23e-09	3.36e-07
ENSG00000282650_ENST00000632442_trans1	GO:0060089	molecular transducer activity	1.20e-09	3.36e-07
ENSG00000282650_ENST00000632442_trans1	GO:0043168	anion binding	1.32e-09	3.42e-07
ENSG00000282650_ENST00000632442_trans1	GO:0019904	protein domain specific binding	3.25e-09	7.95e-07
ENSG00000282650_ENST00000632442_trans1	GO:0003723	RNA binding	1.22e-08	2.81e-06
ENSG00000282650_ENST00000632442_trans1	GO:0045296	cadherin binding	1.27e-08	2.81e-06
ENSG00000282650_ENST00000632442_trans1	GO:0008289	lipid binding	7.55e-08	1.60e-05
ENSG00000282650_ENST00000632442_trans1	GO:0004888	transmembrane signaling receptor activity	3.32e-07	6.72e-05
ENSG00000282650_ENST00000632442_trans1	GO:0016740	transferase activity	4.82e-07	9.35e-05
ENSG00000282650_ENST00000632442_trans1	GO:0005543	phospholipid binding	6.27e-07	1.17e-04
ENSG00000282650_ENST00000632442_trans1	GO:0003676	nucleic acid binding	9.22e-07	1.65e-04
ENSG00000282650_ENST00000632442_trans1	GO:0048037	cofactor binding	1.33e-06	2.29e-04
ENSG00000282650_ENST00000632442_trans1	GO:0046983	protein dimerization activity	2.72e-06	4.52e-04
ENSG00000282650_ENST00000632442_trans1	GO:0019900	kinase binding	6.18e-06	9.91e-04
ENSG00000282650_ENST00000632442_trans1	GO:0003796	lysozyme activity	1.74e-05	2.69e-03
ENSG00000282650_ENST00000632442_trans1	GO:0036094	small molecule binding	2.75e-05	4.13e-03
ENSG00000282650_ENST00000632442_trans1	GO:0008134	transcription factor binding	3.28e-05	4.77e-03
ENSG00000282650_ENST00000632442_trans1	GO:0005539	glycosaminoglycan binding	3.92e-05	5.53e-03
ENSG00000282650_ENST00000632442_trans1	GO:0005198	structural molecule activity	4.23e-05	5.67e-03
ENSG00000282650_ENST00000632442_trans1	GO:0008047	enzyme activator activity	4.28e-05	5.67e-03
ENSG00000282650_ENST00000632442_trans1	GO:0019901	protein kinase binding	4.38e-05	5.67e-03
ENSG00000282650_ENST00000632442_trans1	GO:0042803	protein homodimerization activity	5.81e-05	6.75e-03
ENSG00000282650_ENST00000632442_trans1	GO:0043177	organic acid binding	5.80e-05	6.75e-03
ENSG00000282650_ENST00000632442_trans1	GO:0046914	transition metal ion binding	5.46e-05	6.75e-03
ENSG00000282650_ENST00000632442_trans1	GO:0048018	receptor ligand activity	5.54e-05	6.75e-03
ENSG00000282650_ENST00000632442_trans1	GO:0017048	Rho GTPase binding	8.18e-05	9.06e-03
ENSG00000282650_ENST00000632442_trans1	GO:0030545	receptor regulator activity	7.98e-05	9.06e-03
ENSG00000282650_ENST00000632442_trans1	GO:0061783	peptidoglycan muralytic activity	8.56e-05	9.26e-03
ENSG00000282650_ENST00000632442_trans1	GO:0016757	transferase activity, transferring glycosyl groups	1.29e-04	1.34e-02
ENSG00000282650_ENST00000632442_trans1	GO:0031406	carboxylic acid binding	1.29e-04	1.34e-02
ENSG00000282650_ENST00000632442_trans1	GO:1901681	sulfur compound binding	1.35e-04	1.37e-02
ENSG00000282650_ENST00000632442_trans1	GO:0005215	transporter activity	1.59e-04	1.57e-02
ENSG00000282650_ENST00000632442_trans1	GO:0097367	carbohydrate derivative binding	2.14e-04	2.08e-02
ENSG00000282650_ENST00000632442_trans1	GO:0008092	cytoskeletal protein binding	2.30e-04	2.18e-02
ENSG00000282650_ENST00000632442_trans1	GO:0030234	enzyme regulator activity	2.63e-04	2.45e-02
ENSG00000282650_ENST00000632442_trans1	GO:0016491	oxidoreductase activity	3.12e-04	2.85e-02
ENSG00000282650_ENST00000632442_trans1	GO:0051020	GTPase binding	3.24e-04	2.90e-02
ENSG00000282650_ENST00000632442_trans1	GO:0005126	cytokine receptor binding	3.62e-04	3.18e-02
ENSG00000282650_ENST00000632442_trans1	GO:1903231	mRNA binding involved in posttranscriptional gene silencing	4.07e-04	3.51e-02
ENSG00000282650_ENST00000632442_trans1	GO:0003779	actin binding	4.47e-04	3.71e-02
ENSG00000282650_ENST00000632442_trans1	GO:0050662	coenzyme binding	4.43e-04	3.71e-02
ENSG00000282650_ENST00000632442_trans1	GO:0003677	DNA binding	4.90e-04	4.00e-02
ENSG00000282650_ENST00000632442_trans1	GO:0005085	guanyl-nucleotide exchange factor activity	5.68e-04	4.56e-02
ENSG00000282650_ENST00000632442_trans1	GO:0017016	Ras GTPase binding	6.01e-04	4.74e-02
ENSG00000282650_ENST00000632442_trans1	GO:0001664	G protein-coupled receptor binding	6.15e-04	4.77e-02
ENSG00000282650_ENST00000632442_trans1	GO:0008270	zinc ion binding	7.14e-04	5.44e-02
ENSG00000282650_ENST00000632442_trans1	GO:0031267	small GTPase binding	7.88e-04	5.92e-02
ENSG00000282650_ENST00000632442_trans1	GO:0030246	carbohydrate binding	8.46e-04	6.25e-02
ENSG00000282650_ENST00000632442_trans1	GO:0005088	Ras guanyl-nucleotide exchange factor activity	9.15e-04	6.65e-02
ENSG00000282650_ENST00000632442_trans1	GO:0008201	heparin binding	1.14e-03	8.19e-02
ENSG00000282650_ENST00000632442_trans1	GO:0004930	G protein-coupled receptor activity	1.29e-03	9.06e-02
ENSG00000282650_ENST00000632442_trans1	GO:0003924	GTPase activity	1.41e-03	9.40e-02
ENSG00000282650_ENST00000632442_trans1	GO:0019001	guanyl nucleotide binding	1.41e-03	9.40e-02
ENSG00000282650_ENST00000632442_trans1	GO:0022857	transmembrane transporter activity	1.39e-03	9.40e-02
ENSG00000282650_ENST00000632442_trans1	GO:0032561	guanyl ribonucleotide binding	1.41e-03	9.40e-02
ENSG00000282650_ENST00000632442_trans1	GO:0003690	double-stranded DNA binding	1.57e-03	1.03e-01
ENSG00000282650_ENST00000632442_trans1	GO:0003823	antigen binding	1.66e-03	1.05e-01
ENSG00000282650_ENST00000632442_trans1	GO:0005201	extracellular matrix structural constituent	1.67e-03	1.05e-01
ENSG00000282650_ENST00000632442_trans1	GO:1901981	phosphatidylinositol phosphate binding	1.67e-03	1.05e-01
ENSG00000282650_ENST00000632442_trans1	GO:0016787	hydrolase activity	2.08e-03	1.29e-01
ENSG00000282650_ENST00000632442_trans1	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	2.32e-03	1.40e-01
ENSG00000282650_ENST00000632442_trans1	GO:0008022	protein C-terminus binding	2.29e-03	1.40e-01
ENSG00000282650_ENST00000632442_trans1	GO:0001085	RNA polymerase II transcription factor binding	2.41e-03	1.40e-01
ENSG00000282650_ENST00000632442_trans1	GO:0016829	lyase activity	2.41e-03	1.40e-01
ENSG00000282650_ENST00000632442_trans1	GO:0051015	actin filament binding	2.37e-03	1.40e-01
ENSG00000282650_ENST00000632442_trans1	GO:0001883	purine nucleoside binding	2.46e-03	1.42e-01
ENSG00000282650_ENST00000632442_trans1	GO:0003777	microtubule motor activity	2.63e-03	1.49e-01
ENSG00000282650_ENST00000632442_trans1	GO:0015318	inorganic molecular entity transmembrane transporter activity	2.71e-03	1.51e-01
ENSG00000282650_ENST00000632442_trans1	GO:0140096	catalytic activity, acting on a protein	2.73e-03	1.51e-01
ENSG00000282650_ENST00000632442_trans1	GO:0001067	regulatory region nucleic acid binding	2.85e-03	1.54e-01
ENSG00000282650_ENST00000632442_trans1	GO:1901265	nucleoside phosphate binding	2.83e-03	1.54e-01
ENSG00000282650_ENST00000632442_trans1	GO:0000149	SNARE binding	3.00e-03	1.60e-01
ENSG00000282650_ENST00000632442_trans1	GO:0035091	phosphatidylinositol binding	3.10e-03	1.64e-01
ENSG00000282650_ENST00000632442_trans1	GO:0000166	nucleotide binding	3.27e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:0001012	RNA polymerase II regulatory region DNA binding	3.30e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:0005525	GTP binding	3.25e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:0032550	purine ribonucleoside binding	3.32e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:0051427	hormone receptor binding	3.33e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:1990837	sequence-specific double-stranded DNA binding	3.24e-03	1.65e-01
ENSG00000282650_ENST00000632442_trans1	GO:0044212	transcription regulatory region DNA binding	3.49e-03	1.71e-01
ENSG00000282650_ENST00000632442_trans1	GO:0140097	catalytic activity, acting on DNA	3.89e-03	1.88e-01
ENSG00000282650_ENST00000632442_trans1	GO:0016758	transferase activity, transferring hexosyl groups	4.01e-03	1.92e-01
ENSG00000282650_ENST00000632442_trans1	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	4.05e-03	1.92e-01
ENSG00000282650_ENST00000632442_trans1	GO:0060589	nucleoside-triphosphatase regulator activity	4.42e-03	2.08e-01
ENSG00000282650_ENST00000632442_trans1	GO:0043565	sequence-specific DNA binding	4.76e-03	2.20e-01
ENSG00000282650_ENST00000632442_trans1	GO:0047485	protein N-terminus binding	4.73e-03	2.20e-01
ENSG00000282650_ENST00000632442_trans1	GO:0000987	cis-regulatory region sequence-specific DNA binding	4.89e-03	2.21e-01
